1	1.42
1.1	0.7579999999999991
1.2	-0.04479999999999995
1.3	-1.001600000000002
1.4	-2.125599999999999
1.5	-3.430000000000001
1.6	-4.928000000000002
1.7	-6.632800000000003
1.8	-8.557600000000003
1.9	-10.7156
2	-13.12
2.1	-15.78400000000001
2.2	-18.72080000000001
2.3	-21.9436
2.4	-25.46560000000002
2.5	-29.3
2.6	-33.46000000000002
2.7	-37.95880000000001
2.8	-42.80959999999999
2.9	-48.02560000000003
3	-53.62
3.1	-59.60600000000001
3.2	-65.99680000000002
3.3	-72.80560000000003
3.4	-80.04560000000004
3.5	-87.73
3.6	-95.87200000000001
3.7	-104.4848
3.8	-113.5816
3.9	-123.1756000000001
4	-133.28
4.1	-143.908
4.2	-155.0728
4.300000000000001	-166.7876000000001
4.4	-179.0656000000001
4.5	-191.92
4.6	-205.364
4.7	-219.4108000000001
4.800000000000001	-234.0736000000001
4.9	-249.3656000000001
5	-265.3
5.100000000000001	-281.8900000000001
5.2	-299.1488000000001
5.3	-317.0896
5.4	-335.7256000000001
5.5	-355.0700000000001
5.600000000000001	-375.1360000000001
5.7	-395.9368000000001
5.800000000000001	-417.4856000000002
5.9	-439.7956
6	-462.8800000000001
6.100000000000001	-486.7520000000002
6.2	-511.4248000000001
6.300000000000001	-536.9116000000002
6.4	-563.2256000000001
6.5	-590.3800000000001
6.600000000000001	-618.3880000000003
6.7	-647.2628000000001
6.800000000000001	-677.0176000000002
6.9	-707.6656000000002
7	-739.22
7.100000000000001	-771.6940000000003
7.2	-805.1008000000002
7.300000000000001	-839.4536000000004
7.4	-874.7656000000002
7.5	-911.0500000000001
7.600000000000001	-948.3200000000003
7.7	-986.5888000000002
7.800000000000001	-1025.8696
7.9	-1066.1756
8	-1107.52
8.100000000000001	-1149.916000000001
8.199999999999999	-1193.3768
8.300000000000001	-1237.9156
8.4	-1283.5456
8.5	-1330.28
8.600000000000001	-1378.132000000001
8.699999999999999	-1427.1148
8.800000000000001	-1477.241600000001
8.9	-1528.5256
9	-1580.98
9.1	-1634.618
9.200000000000001	-1689.4528
9.300000000000001	-1745.497600000001
9.4	-1802.765600000001
9.5	-1861.27
9.6	-1921.024
9.700000000000001	-1982.040800000001
9.800000000000001	-2044.333600000001
9.9	-2107.9156
10	-2172.8
